CNPJ;Razao Social;Codigo do Cliente;Numero do Contrato;DR do Contrato;Codigo do Centro de Custos;Centro de Custos;Numero da Fatura;DR da Fatura;Status da Fatura;Inicio do Ciclo de Faturamento;Fim do Ciclo de Faturamento;Data de Emissao;Data de Vencimento;Data de Pagamento;Data de Cancelamento;Data de Fechamento;;;;;;;;;
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;540;R$ 32,88;R$ 32,88;785751599;OS785751599BR;R$ 450,59;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;33234000;;;200;1100;1600;0;54000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;420;R$ 31,87;R$ 31,87;785753776;OS785753776BR;R$ 460,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;71600000;;;200;1100;1600;0;42000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;360;R$ 14,87;R$ 14,87;785753100;OS785753100BR;R$ 468,80;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;25900000;;;200;1100;1600;0;36000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;400;R$ 32,00;R$ 32,00;785751545;OS785751545BR;R$ 473,80;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;31842000;BELO HORIZONTE;MG;200;1100;1600;0;40000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;12/04/2023;3220;SEDEX CONTRATO AG;1;520;R$ 33,12;R$ 33,12;785754697;OS785754697BR;R$ 474,60;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;29090000;;;200;1100;1600;0;52000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;12/04/2023;3220;SEDEX CONTRATO AG;1;493;R$ 68,64;R$ 68,64;785754839;OS785754839BR;R$ 480,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;65900000;;;200;1100;1600;0;49300
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3220;SEDEX CONTRATO AG;1;300;R$ 31,09;R$ 31,09;785752020;OS785752020BR;R$ 493,20;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30350000;BELO HORIZONTE;MG;200;1100;1600;0;30000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;520;R$ 15,86;R$ 15,86;785753762;OS785753762BR;R$ 495,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;28030000;;;200;1100;1600;0;52000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 31,15;R$ 31,15;785751758;OS785751758BR;R$ 499,20;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30421000;;;200;1100;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3220;SEDEX CONTRATO AG;1;760;R$ 33,38;R$ 33,38;785753475;OS785753475BR;R$ 500,16;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;6503000;;;200;1100;1600;0;76000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;14/04/2023;3220;SEDEX CONTRATO AG;1;340;R$ 71,26;R$ 71,26;785754975;OS785754975BR;R$ 502,88;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;45995000;;;200;1100;1600;0;34000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;653;R$ 25,10;R$ 25,10;785752444;OS785752444BR;R$ 504,30;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;28300000;ITAPERUNA;RJ;200;1100;1600;0;65300
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;300;R$ 31,21;R$ 31,21;785752665;OS785752665BR;R$ 505,68;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;4107000;SAO PAULO;SP;200;1100;1600;0;30000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;05/04/2023;3220;SEDEX CONTRATO AG;1;240;R$ 46,68;R$ 46,68;785754025;OS785754025BR;R$ 509,04;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;35930000;;;200;1100;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;11/04/2023;3220;SEDEX CONTRATO AG;1;780;R$ 33,57;R$ 33,57;785754445;OS785754445BR;R$ 519,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;71640000;;;200;1100;1600;0;78000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3220;SEDEX CONTRATO AG;1;340;R$ 32,46;R$ 32,46;785752815;OS785752815BR;R$ 519,80;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30431000;;;200;1100;1600;0;34000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;05/04/2023;3220;SEDEX CONTRATO AG;1;1680;R$ 27,36;R$ 27,36;785753864;OS785753864BR;R$ 521,51;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;27534000;RESENDE;RJ;200;1100;1600;0;168000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;12/04/2023;3220;SEDEX CONTRATO AG;1;360;R$ 32,60;R$ 32,60;785754683;OS785754683BR;R$ 533,65;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;80040000;;;200;1100;1600;0;36000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;320;R$ 43,64;R$ 43,64;785752682;OS785752682BR;R$ 538,08;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;74175000;;;200;1100;1600;0;32000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;340;R$ 15,68;R$ 15,68;785752679;OS785752679BR;R$ 549,50;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;25953000;TERESOPOLIS;RJ;200;1100;1600;0;34000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;240;R$ 50,18;R$ 50,18;785752395;OS785752395BR;R$ 554,52;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;89802000;CHAPECO;SC;200;1100;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;160;R$ 23,13;R$ 23,13;785752237;OS785752237BR;R$ 560,30;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;27660000;RIO DAS FLORES;RJ;200;1100;1600;0;16000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3220;SEDEX CONTRATO AG;1;840;R$ 65,51;R$ 65,51;785753515;OS785753515BR;R$ 567,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;65130000;PACO DO LUMIAR;MA;200;1100;1600;0;84000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;27/03/2023;3220;SEDEX CONTRATO AG;1;753;R$ 65,65;R$ 65,65;785752475;OS785752475BR;R$ 581,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;69055000;MANAUS;AM;200;1100;1600;0;75300
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;407;R$ 51,92;R$ 51,92;785751894;OS785751894BR;R$ 599,96;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;89802000;CHAPECO;SC;200;1100;1600;0;40700
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;21/03/2023;3220;SEDEX CONTRATO AG;1;180;R$ 32,18;R$ 32,18;785752081;OS785752081BR;R$ 602,98;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30441000;;;200;1100;1600;0;18000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;1440;R$ 40,35;R$ 40,35;785752311;OS785752311BR;R$ 610,39;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30130000;BELO HORIZONTE;MG;200;1100;1600;0;144000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;240;R$ 53,48;R$ 53,48;785752285;OS785752285BR;R$ 620,80;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;41940000;SALVADOR;BA;200;1100;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;827;R$ 17,21;R$ 17,21;785751506;OS785751506BR;R$ 630,56;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;24908000;;;200;1100;1600;0;82700
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;447;R$ 33,75;R$ 33,75;785753793;OS785753793BR;R$ 648,99;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;81220000;CURITIBA;PR;200;1100;1600;0;44700
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;420;R$ 16,75;R$ 16,75;785754175;OS785754175BR;R$ 656,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;25685000;PETROPOLIS;RJ;200;1100;1600;0;42000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;547;R$ 34,95;R$ 34,95;785753802;OS785753802BR;R$ 657,50;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;80240000;CURITIBA;PR;200;1100;1600;0;54700
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;547;R$ 35,15;R$ 35,15;785752427;OS785752427BR;R$ 677,52;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30112000;BELO HORIZONTE;MG;200;1100;1600;0;54700
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;12/04/2023;3220;SEDEX CONTRATO AG;1;360;R$ 82,85;R$ 82,85;785754670;OS785754670BR;R$ 681,80;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;76963000;;;200;1100;1600;0;36000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3220;SEDEX CONTRATO AG;1;200;R$ 24,36;R$ 24,36;785754309;OS785754309BR;R$ 683,96;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;23970000;PARATY;RJ;200;1100;1600;0;20000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;413;R$ 34,25;R$ 34,25;785751483;OS785751483BR;R$ 698,80;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;11075000;SANTOS;SP;200;1100;1600;0;41300
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;447;R$ 49,91;R$ 49,91;785752152;OS785752152BR;R$ 722,01;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;84130000;PALMEIRA;PR;200;1100;1600;0;44700
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;400;R$ 34,51;R$ 34,51;785753215;OS785753215BR;R$ 724,74;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30441000;;;200;1100;1600;0;40000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;740;R$ 18,20;R$ 18,20;785754958;OS785754958BR;R$ 729,37;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;25223000;DUQUE DE CAXIAS;RJ;200;1100;1600;0;74000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3220;SEDEX CONTRATO AG;1;593;R$ 35,83;R$ 35,83;785754365;OS785754365BR;R$ 745,32;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;82510000;CURITIBA;PR;200;1100;1600;0;59300
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;05/04/2023;3220;SEDEX CONTRATO AG;1;600;R$ 67,59;R$ 67,59;785753918;OS785753918BR;R$ 775,12;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;66055000;BELEM;PA;200;1100;1600;0;60000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;10/04/2023;3220;SEDEX CONTRATO AG;1;520;R$ 47,66;R$ 47,66;785754391;OS785754391BR;R$ 785,90;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;79040000;CAMPO GRANDE;MS;200;1100;1600;0;52000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;31/03/2023;3140;SEDEX 12 CONTRATO AG;1;1640;R$ 66,99;R$ 66,99;82232627;OE082232627BR;R$ 800,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;12244000;SAO JOSE DOS CAMPOS;SP;200;1100;1600;0;164000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;440;R$ 35,74;R$ 35,74;785753087;OS785753087BR;R$ 847,28;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30315000;BELO HORIZONTE;MG;200;1100;1600;0;44000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;500;R$ 36,10;R$ 36,10;785751497;OS785751497BR;R$ 883,20;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;80740000;CURITIBA;PR;200;1100;1600;0;50000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;13/04/2023;3220;SEDEX CONTRATO AG;1;400;R$ 75,24;R$ 75,24;785754895;OS785754895BR;R$ 900,90;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;78850000;PRIMAVERA DO LESTE;MT;200;1100;1600;0;40000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;4120;R$ 77,64;R$ 77,64;785751537;OS785751537BR;R$ 909,29;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;93020000;;;2400;2400;3400;0;412000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;260;R$ 35,51;R$ 35,51;785753590;OS785753590BR;R$ 935,90;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;34008000;;;200;1100;1600;0;26000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;960;R$ 30,25;R$ 30,25;785751510;OS785751510BR;R$ 1.040,67;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;28911000;;;200;1100;1600;0;96000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;280;R$ 29,65;R$ 29,65;785753095;OS785753095BR;R$ 1.212,52;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;28375000;VARRE-SAI;RJ;200;1100;1600;0;28000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;1240;R$ 35,13;R$ 35,13;785751735;OS785751735BR;R$ 1.321,00;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;27260000;;;200;1100;1600;0;124000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;360;R$ 56,17;R$ 56,17;785751885;OS785751885BR;R$ 1.348,47;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;11900000;REGISTRO;SP;200;1100;1600;0;36000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;1180;R$ 48,03;R$ 48,03;785752400;OS785752400BR;R$ 1.378,10;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;80420000;CURITIBA;PR;200;1100;1600;0;118000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;240;R$ 40,18;R$ 40,18;785752577;OS785752577BR;R$ 1.402,20;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30320000;BELO HORIZONTE;MG;200;1100;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;760;R$ 35,24;R$ 35,24;785753847;OS785753847BR;R$ 1.539,52;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;28615000;NOVA FRIBURGO;RJ;200;1100;1600;0;76000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;1720;R$ 51,50;R$ 51,50;785751789;OS785751789BR;R$ 1.725,28;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;30320000;BELO HORIZONTE;MG;200;1100;1600;0;172000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;29/03/2023;3220;SEDEX CONTRATO AG;1;2300;R$ 57,79;R$ 57,79;785752824;OS785752824BR;R$ 1.776,41;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;29101000;;;200;1100;1600;0;230000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;11/04/2023;3220;SEDEX CONTRATO AG;1;900;R$ 46,73;R$ 46,73;785754502;OS785754502BR;R$ 1.835,80;R$ 0,00;0;00235037 AGF PEDRO II;20941970;RIO DE JANEIRO;RJ;80730000;CURITIBA;PR;200;1100;1600;0;90000
67736750;TECNOPHARMA FARM DE MANIPULACAO LTDA;06/04/2023;3247;SEDEX REVERSO;1;2664;R$ 85,80;R$ 85,80;4436167;OV004436167BR;R$ 492,30;R$ 0,00;0;00235041 AGF INDEPENDENCIA;45985971;TEIXEIRA DE FREITAS;BA;29157000;;;2200;2200;2200;0;266400
67862900;TECNOPHARMA FARMACIA MANIPULACAO LTDA;11/04/2023;3220;SEDEX CONTRATO AG;1;159;R$ 9,48;R$ 9,48;675019320;TE675019320BR;R$ 0,00;R$ 0,00;0;00235910 AGF FUNCIONARIOS;30130972;BELO HORIZONTE;MG;34000000;;;100;1000;1500;0;15900
67862900;TECNOPHARMA FARMACIA MANIPULACAO LTDA;12/04/2023;3220;SEDEX CONTRATO AG;1;2409;R$ 24,72;R$ 24,72;675019355;TE675019355BR;R$ 0,00;R$ 0,00;0;00235910 AGF FUNCIONARIOS;30130972;BELO HORIZONTE;MG;36900000;;;1300;2200;3000;0;240900
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3247;SEDEX REVERSO;1;75;R$ 27,10;R$ 27,10;14236284;OV014236284BR;R$ 94,00;R$ 0,00;0;00235916 AGF BERNARDINO DE LIMA;30441970;BELO HORIZONTE;MG;4552000;SAO PAULO;SP;1000;2500;3000;0;7500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;60;R$ 41,83;R$ 41,83;675019112;TE675019112BR;R$ 24,50;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;27516000;RESENDE;RJ;1100;1200;1600;0;6000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;1880;R$ 14,60;R$ 14,60;675018355;TE675018355BR;R$ 24,56;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29055000;;;1500;2000;3000;0;188000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;27/03/2023;3220;SEDEX CONTRATO AG;1;1195;R$ 14,62;R$ 14,62;675018559;TE675018559BR;R$ 26,58;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29154000;;;1700;1700;2200;0;119500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;16/03/2023;3220;SEDEX CONTRATO AG;1;2070;R$ 16,31;R$ 16,31;675018125;TE675018125BR;R$ 27,10;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29105000;VILA VELHA;ES;1500;2000;3000;0;207000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;1895;R$ 14,63;R$ 14,63;675019055;TE675019055BR;R$ 27,58;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29164000;;;1500;2000;3000;0;189500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;14/04/2023;3220;SEDEX CONTRATO AG;1;1810;R$ 14,63;R$ 14,63;675019421;TE675019421BR;R$ 27,59;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29227000;;;1500;2000;3000;0;181000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;04/04/2023;3220;SEDEX CONTRATO AG;1;3200;R$ 17,63;R$ 17,63;675019130;TE675019130BR;R$ 28,50;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29055000;;;2300;2300;3300;0;320000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3220;SEDEX CONTRATO AG;1;1380;R$ 14,64;R$ 14,64;675018165;TE675018165BR;R$ 28,78;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29154000;;;1500;2000;3000;0;138000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;3315;R$ 17,64;R$ 17,64;675018531;TE675018531BR;R$ 29,10;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29102000;;;1500;2000;3000;0;331500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3220;SEDEX CONTRATO AG;1;230;R$ 26,82;R$ 26,82;675018372;TE675018372BR;R$ 66,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;8051000;SAO PAULO;SP;1200;1300;1600;0;23000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;17/03/2023;3298;PAC CONTRATO AG;1;100;R$ 18,34;R$ 18,34;60270433;QP060270433BR;R$ 68,17;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;21210000;RIO DE JANEIRO;RJ;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;03/04/2023;3220;SEDEX CONTRATO AG;1;205;R$ 26,85;R$ 26,85;675019041;TE675019041BR;R$ 69,50;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;20021000;RIO DE JANEIRO;RJ;1200;1300;1600;0;20500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;100;R$ 37,41;R$ 37,41;675018718;TE675018718BR;R$ 69,90;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;40296000;SALVADOR;BA;1100;1200;1600;0;10000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;20/03/2023;3298;PAC CONTRATO AG;1;240;R$ 19,01;R$ 19,01;60270478;QP060270478BR;R$ 82,57;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;37002000;VARGINHA;MG;1200;1300;1600;0;24000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;255;R$ 37,65;R$ 37,65;675018868;TE675018868BR;R$ 93,50;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;88131000;PALHOCA;SC;1200;1300;1600;0;25500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;30/03/2023;3220;SEDEX CONTRATO AG;1;120;R$ 10,38;R$ 10,38;675018956;TE675018956BR;R$ 93,61;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;29146000;CARIACICA;ES;1100;1200;1600;0;12000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;24/03/2023;3220;SEDEX CONTRATO AG;1;115;R$ 27,10;R$ 27,10;675018505;TE675018505BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;30330000;BELO HORIZONTE;MG;1100;1200;1600;0;11500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;23/03/2023;3220;SEDEX CONTRATO AG;1;115;R$ 27,10;R$ 27,10;675018430;TE675018430BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;21610000;;;1100;1200;1600;0;11500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 27,10;R$ 27,10;675018616;TE675018616BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;4086000;SAO PAULO;SP;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 65,19;R$ 65,19;675018633;TE675018633BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;79500000;PARANAIBA;MS;1100;1200;1600;0;11000
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;115;R$ 27,10;R$ 27,10;675018655;TE675018655BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;4815000;SAO PAULO;SP;1100;1200;1600;0;11500
67736440;TECNOPHARMA FARM DE MANIPULACAO LTDA;28/03/2023;3220;SEDEX CONTRATO AG;1;110;R$ 27,10;R$ 27,10;675018752;TE675018752BR;R$ 94,00;R$ 0,00;0;00423891 AGF AVENIDA VITORIA;29053973;VITORIA;ES;14027000;RIBEIRAO PRETO;SP;1100;1200;1600;0;11000
